31447;1750;2009 Lost Memories;2002;6.6;13.0
31457;1750;2009 Lost Memories;2002;6.6;7.0
31467;1750;2009 Lost Memories;2002;6.6;9.0
31477;1750;2009 Lost Memories;2002;6.6;15.0
32522;1808;22 arcanos;2002;;6.0
32523;1808;22 arcanos;2002;;1.0
33005;1843;23rd Annual W.C. Handy Blues Awards;2002;;12.0
33015;1844;23rd March 1931: Shaheed;2002;5.7;
33065;1848;24;2002;7.2;7.0
33205;1856;24 Heaven;2002;;0.0
33229;1857;24 heures de la vie d'une femme;2002;5.9;7.0
33341;1868;24 Hour Party People;2002;7.2;2.0
33417;1868;24 Hour Party People;2002;7.2;7.0
33493;1868;24 Hour Party People;2002;7.2;12.0
33569;1869;24 Hour Party People: The Factory Records Saga;2002;;0.0
33664;1873;24 Hours (2002/I);2002;;1.0
33912;1889;24 poses (portraits);2002;;7.0
33916;1890;24 sata;2002;;
34079;1921;2424;2002;4.2;13.0
34088;1921;2424;2002;4.2;2.0
34126;1924;24: The Postmortem;2002;;0.0
34188;1934;25 aos, madres de la Plaza de Mayo;2002;;0.0
34189;1934;25 aos, madres de la Plaza de Mayo;2002;;1.0
34233;1946;25 Kids and a Dad;2002;6.4;5.0
34637;1965;25th Hour;2002;7.8;3.0
34698;1965;25th Hour;2002;7.8;7.0
35321;2000;28 Days Later...;2002;7.3;16.0
35358;2000;28 Days Later...;2002;7.3;15.0
35395;2000;28 Days Later...;2002;7.3;10.0
35785;2018;29 Palms;2002;4.7;7.0
35799;2018;29 Palms;2002;4.7;10.0
35874;2022;29th Annual Daytime Emmy Awards, The;2002;;0.0
36175;2037;2LDK;2002;7.6;
36179;2040;2nd Annual BET Awards;2002;;0.0
36214;2040;2nd Annual BET Awards;2002;;5.0
36249;2040;2nd Annual BET Awards;2002;;12.0
36453;2057;2wks, 1yr;2002;9.4;
36857;2088;3 Days of Rain;2002;5.8;7.0
36981;2100;3 gallos giros;2002;;13.0
37860;2159;3 Weeks After Paradise;2002;;
38017;2165;3 x 1: Three Girls on One Guy;2002;;11.0
38044;2169;3 zros;2002;4.5;2.0
38172;2174;3-2-0;2002;;2.0
38179;2174;3-2-0;2002;;3.0
38186;2174;3-2-0;2002;;1.0
38193;2174;3-2-0;2002;;10.0
38202;2176;3-2-1 Penguins: The Amazing Carnival of Complaining;2002;;6.0
38205;2176;3-2-1 Penguins: The Amazing Carnival of Complaining;2002;;1.0
38290;2187;3-Minute Life;2002;;1.0
38338;2191;3.z;2002;;0.0
38719;2227;30 Years of Emmerdale;2002;;
48244;2277;31st Annual Juno Awards, The;2002;;0.0
48263;2277;31st Annual Juno Awards, The;2002;;12.0
48547;2307;33rd NAACP Image Awards;2002;;5.0
48747;2319;35 grader;2002;;1.0
49370;2347;360 Degrees.org;2002;;
50218;2395;3rd Annual Canadian Comedy Awards, The;2002;;2.0
50220;2396;3rd Annual Latin Grammy Awards;2002;;12.0
50273;2399;3rd Annual Women Rock! Girls and Guitars, The;2002;;12.0
50446;2414;4 balgarak;2002;4.4;13.0
50454;2414;4 balgarak;2002;4.4;2.0
51015;2454;4 narcas 2, Las;2002;;13.0
51235;2472;40;2002;5.8;1.0
51353;2476;40 Days and 40 Nights;2002;5.5;2.0
51389;2476;40 Days and 40 Nights;2002;5.5;8.0
51608;2498;40 Years of University Challenge;2002;;
51844;2528;42-DD;2002;;1.0
51877;2533;420 Seconds of Love;2002;;8.0
51880;2533;420 Seconds of Love;2002;;1.0
51883;2534;421;2002;;1.0
52638;2562;44th Annual Grammy Awards, The;2002;;12.0
53510;2600;48 ;2002;;2.0
53518;2600;48 ;2002;;1.0
53768;2620;4959' North, 814' East;2002;;1.0
54125;2634;4th Tenor, The;2002;4.8;2.0
54162;2634;4th Tenor, The;2002;4.8;8.0
54308;2647;5;2002;;7.0
54309;2647;5;2002;;1.0
54508;2656;5 Card Stud;2002;9.4;8.0
54920;2669;5 Guns West;2002;;
55106;2688;5 sehat 4 sempurna;2002;6.8;2.0
56109;2758;5187;2002;;1.0
56144;2760;51st Annual Miss USA Pageant, The;2002;;
57113;2786;54th Annual L.A. Emmys, The;2002;;
57114;2787;54th Annual Primetime Emmy Awards, The;2002;;2.0
57200;2787;54th Annual Primetime Emmy Awards, The;2002;;0.0
57849;2806;56th Annual Tony Awards, The;2002;;
58138;2818;59th Annual Golden Globe Awards, The;2002;;
58210;2822;5eyes;2002;;1.0
58231;2827;5ive!;2002;;
58670;2874;60 Odd Hours in Italy;2002;;0.0
58673;2874;60 Odd Hours in Italy;2002;;1.0
58676;2875;60 Seconds;2002;;7.0
58686;2875;60 Seconds;2002;;9.0
58696;2875;60 Seconds;2002;;1.0
58721;2881;6000 a Day: An Account of a Catastrophe Foretold;2002;;0.0
58786;2886;601-s;2002;;1.0
59291;2900;64 Disks;2002;;2.0
59296;2900;64 Disks;2002;;14.0
59301;2900;64 Disks;2002;;1.0
59306;2900;64 Disks;2002;;10.0
59311;2901;64, El;2002;;1.0
59314;2903;645 Wellington;2002;;0.0
59473;2917;666 - Traue keinem, mit dem Du schlfst!;2002;5.5;2.0
59942;2945;6:30;2002;;2.0
59945;2945;6:30;2002;;1.0
59965;2948;6horts #1: Lost;2002;;1.0
59966;2949;6horts #2: Friday;2002;;1.0
59967;2950;6horts #3: Mona;2002;;1.0
59969;2951;6horts #4: Checkpoint;2002;;1.0
59970;2952;6horts #5: Kamunting;2002;;1.0
59971;2953;6horts #6: Pangyau;2002;;1.0
60265;2970;7 caras de un diamante, Las;2002;;0.0
60267;2972;7 Days In September;2002;8.1;0.0
60937;2995;7 pra-jan-barn;2002;4.7;13.0
60945;2995;7 pra-jan-barn;2002;4.7;2.0
62152;3046;74th Annual Academy Awards, The;2002;;0.0
62354;3046;74th Annual Academy Awards, The;2002;;5.0
63555;3094;8 femmes;2002;7.1;2.0
63564;3094;8 femmes;2002;7.1;3.0
63573;3094;8 femmes;2002;7.1;18.0
63582;3094;8 femmes;2002;7.1;9.0
63695;3100;8 Mile;2002;6.8;7.0
63747;3100;8 Mile;2002;6.8;12.0
64161;3119;8. Todsnde: Das Toskana-Karussell, Die;2002;;3.0
64171;3119;8. Todsnde: Das Toskana-Karussell, Die;2002;;10.0
64304;3132;800 balas;2002;6.4;2.0
64329;3132;800 balas;2002;6.4;4.0
64354;3134;800 km de diffrence - Romance;2002;;0.0
64688;3151;86000 Seconds: Once a Day in America;2002;;0.0
64695;3155;88;2002;;13.0
64698;3155;88;2002;;7.0
64701;3155;88;2002;;10.0
64878;3165;8th Annual Screen Actors Guild Awards;2002;;0.0
64922;3165;8th Annual Screen Actors Guild Awards;2002;;5.0
64966;3166;8th Laughter File;2002;;
65052;3172;9 1/2;2002;;2.0
65056;3172;9 1/2;2002;;1.0
65200;3184;9 Mornings;2002;8.2;8.0
65242;3194;9-11: The Teens' Perspective;2002;;0.0
65310;3200;9/11;2002;;0.0
65416;3208;90 grados sur;2002;;0.0
65417;3208;90 grados sur;2002;;1.0
65534;3232;911: The Road to Tyranny;2002;;0.0
65790;3250;95.8 Capital FM Christmas Live;2002;;12.0
65983;3258;97 Brooks;2002;3.9;2.0
65988;3258;97 Brooks;2002;3.9;7.0
65993;3258;97 Brooks;2002;3.9;10.0
66382;3275;99 Euro Films;2002;6.2;
66709;3290;999-9999;2002;5.6;16.0
66718;3290;999-9999;2002;5.6;10.0
66796;3305;:03 From Gold;2002;;0.0
66868;3309;?!;2002;;3.0
66873;3309;?!;2002;;14.0
66878;3309;?!;2002;;1.0
67730;3319;A;2002;2.9;0.0
67961;3342;A cavallo della tigre;2002;5.3;2.0
68633;3405;A Is for Acid;2002;;3.0
68660;3405;A Is for Acid;2002;;7.0
68687;3405;A Is for Acid;2002;;10.0
69056;3447;A las chicas les gusta bailar (pero a los chicos no);2002;;2.0
69061;3447;A las chicas les gusta bailar (pero a los chicos no);2002;;1.0
69371;3470;A mi madre le gustan las mujeres;2002;5.9;2.0
69511;3487;A pesar de Treblinka;2002;;0.0
69889;3521;A sangre fria;2002;;13.0
70173;3547;A titkos hbor;2002;;19.0
70213;3547;A titkos hbor;2002;;3.0
70306;3559;A travs de tus ojos;2002;;1.0
70832;3643;A&E Biography: Charlie Sheen;2002;;
70917;3677;A&E Biography: Eclipsed by Death - The Life of River Phoenix;2002;;0.0
71063;3711;A&E Biography: Henry Hill - Goodfella;2002;;0.0
71079;3721;A&E Biography: Imelda Marcos - Steel Butterfly;2002;;0.0
71102;3728;A&E Biography: Jackie Gleason - Great One;2002;;0.0
71108;3732;A&E Biography: Jan & Dean - The Other Beach Boys;2002;;12.0
71187;3754;A&E Biography: Jonathan Harris, Never Fear Smith Is Here;2002;;
71194;3759;A&E Biography: Karen Silkwood - A Life on the Line;2002;;0.0
71253;3776;A&E Biography: Louis XIV;2002;;0.0
71398;3821;A&E Biography: Peter Fonda;2002;;0.0
71484;3855;A&E Biography: Sante and Kenny Kimes - Family Ties;2002;;0.0
71490;3857;A&E Biography: Sharon Tate - Murdered Innocence;2002;;0.0
71596;3887;A&E Biography: The Manson Women - An American Nightmare;2002;;0.0
71645;3899;A&E Biography: Tim Robbins;2002;;0.0
71659;3905;A&E Biography: TVography - The Partridge Family;2002;;
71702;3916;A+ Pollux;2002;6.1;8.0
71821;3924;A-Game;2002;;19.0
71842;3924;A-Game;2002;;2.0
71863;3924;A-Game;2002;;3.0
71884;3924;A-Game;2002;;1.0
71910;3926;A-ha Live at Vallhall: Homecoming;2002;;0.0
71914;3926;A-ha Live at Vallhall: Homecoming;2002;;12.0
72324;3959;A.B.C.D.T.O.P.O.L.;2002;;0.0
72545;3973;A.K.A. Birdseye;2002;5.3;2.0
72651;3973;A.K.A. Birdseye;2002;5.3;3.0
74716;4212;Aala;2002;;
74731;4222;Aalinganam;2002;;
74746;4229;Aalolam Kili;2002;;
74812;4236;Aamaar Bhuvan;2002;;7.0
74818;4236;Aamaar Bhuvan;2002;;5.0
75392;4294;Aankhen;2002;6.6;2.0
75412;4294;Aankhen;2002;6.6;3.0
75432;4294;Aankhen;2002;6.6;7.0
75452;4294;Aankhen;2002;6.6;10.0
75862;4328;Aap Mujhe Achche Lagne Lage;2002;3.9;13.0
75877;4328;Aap Mujhe Achche Lagne Lage;2002;3.9;7.0
75892;4328;Aap Mujhe Achche Lagne Lage;2002;3.9;8.0
76395;4374;Aaron's Adventures in London 3;2002;;11.0
76408;4388;Aaron's London Boy Orgy;2002;;11.0
77315;4470;Aau yeung liu sap chat ji gaam fong yau gwai;2002;;16.0
77602;4503;Ab Ke Baras;2002;3.4;
77863;4522;Abaidha;2002;;7.0
78062;4534;Abanderado, El;2002;;7.0
78066;4536;Abandon;2002;4.7;7.0
78136;4536;Abandon;2002;4.7;9.0
78206;4536;Abandon;2002;4.7;10.0
78744;4590;Abba Shahor Lavan;2002;;7.0
78745;4590;Abba Shahor Lavan;2002;;5.0
78773;4593;ABBA: The Definitive Collection;2002;;5.0
78785;4593;ABBA: The Definitive Collection;2002;;12.0
79033;4616;Abbie Down East;2002;;7.0
79038;4616;Abbie Down East;2002;;5.0
79043;4616;Abbie Down East;2002;;1.0
80415;4681;ABCD;2002;;1.0
80500;4693;Abducted!;2002;;16.0
80503;4693;Abducted!;2002;;10.0
80570;4699;Abduction Club, The;2002;6.0;2.0
80597;4699;Abduction Club, The;2002;6.0;7.0
80624;4699;Abduction Club, The;2002;6.0;8.0
80651;4700;Abduction Diaries;2002;;0.0
81290;4757;Abend mit Evelyn Hamann, Ein;2002;;
81331;4764;Abendmahl;2002;;2.0
81332;4764;Abendmahl;2002;;1.0
81997;4828;Abgedreht;2002;;0.0
82989;4952;Ablution;2002;;1.0
83397;5007;Abouna;2002;6.4;7.0
83419;5009;About a Boy;2002;7.5;2.0
83575;5009;About a Boy;2002;7.5;7.0
83838;5020;About Face;2002;;0.0
83842;5020;About Face;2002;;1.0
84108;5037;About Schmidt;2002;7.4;2.0
84144;5037;About Schmidt;2002;7.4;7.0
84186;5042;About Time;2002;;1.0
85372;5091;Abraxas;2002;;6.0
85373;5091;Abraxas;2002;;1.0
86224;5154;Absence of Wings, The;2002;;7.0
86227;5154;Absence of Wings, The;2002;;1.0
87559;5214;Absolution;2002;;1.0
89014;5369;Accabonac Harbor;2002;;0.0
89015;5369;Accabonac Harbor;2002;;1.0
89657;5424;Accidental Hero: Room 408;2002;;0.0
89960;5452;Accidents in Space;2002;;0.0
89961;5452;Accidents in Space;2002;;1.0
90478;5495;Accords et  cris;2002;;10.0
91361;5548;Ace in the Hole;2002;;2.0
91362;5548;Ace in the Hole;2002;;1.0
91797;5575;Aceeasi gara pentru doi;2002;;1.0
92622;5665;Achte Welt, Die;2002;;0.0
92623;5665;Achte Welt, Die;2002;;1.0
92689;5680;Achttien;2002;;7.0
95031;5862;Act As If;2002;;
97369;5992;Actor's Notebook: Christopher Lee;2002;;0.0
97371;5992;Actor's Notebook: Christopher Lee;2002;;1.0
97822;6063;Acstico MTV: Cidade Negra;2002;;12.0
97827;6064;Acstico MTV: Jorge Benjor;2002;;12.0
97828;6065;Acstico MTV: Kid Abelha;2002;;12.0
98096;6089;Ada apa dengan cinta?;2002;7.1;7.0
98112;6089;Ada apa dengan cinta?;2002;7.1;8.0
98604;6119;Adam & Eve;2002;;7.0
98610;6119;Adam & Eve;2002;;8.0
99317;6190;Adam's Autumn;2002;;7.0
99700;6219;Adaptation.;2002;7.9;2.0
99743;6219;Adaptation.;2002;7.9;7.0
99934;6244;Add Boiling Water;2002;;1.0
100271;6251;Added Attractions: The Hollywood Shorts Story;2002;;0.0
100323;6254;Addict;2002;;1.0
101017;6303;Addo, koning der dieren;2002;;0.0
101413;6334;Adenthottam;2002;;
101579;6358;Adheena;2002;;
101768;6383;Adieu - destinacija beskraj;2002;;1.0
102508;6434;Adio Kerida;2002;;0.0
103164;6483;Adis querida luna;2002;;7.0
103170;6483;Adis querida luna;2002;;15.0
103477;6508;Adjustments;2002;;2.0
103478;6508;Adjustments;2002;;1.0
104224;6591;Adolphe;2002;5.2;7.0
104373;6611;Adoptivkind, Das;2002;;
104995;6655;Adrenaline Rush: The Science of Risk;2002;8.9;0.0
105001;6655;Adrenaline Rush: The Science of Risk;2002;8.9;1.0
105310;6689;Adrift;2002;;0.0
106081;6728;Adult Video News Awards 2002;2002;;11.0
106099;6728;Adult Video News Awards 2002;2002;;0.0
108144;6877;Adventures in Odyssey: Star Quest;2002;;6.0
108145;6877;Adventures in Odyssey: Star Quest;2002;;1.0
111008;7020;Adventures of Johnny the Argyle Sock, The;2002;;19.0
111015;7020;Adventures of Johnny the Argyle Sock, The;2002;;2.0
111022;7020;Adventures of Johnny the Argyle Sock, The;2002;;14.0
111029;7020;Adventures of Johnny the Argyle Sock, The;2002;;1.0
111749;7069;Adventures of Ociee Nash, The;2002;6.3;7.0
111778;7069;Adventures of Ociee Nash, The;2002;6.3;5.0
112046;7088;Adventures of Pluto Nash, The;2002;3.9;13.0
112097;7088;Adventures of Pluto Nash, The;2002;3.9;2.0
112148;7088;Adventures of Pluto Nash, The;2002;3.9;15.0
114491;7155;Adventures of Tom Thumb and Thumbelina, The;2002;;6.0
114517;7155;Adventures of Tom Thumb and Thumbelina, The;2002;;5.0
114543;7155;Adventures of Tom Thumb and Thumbelina, The;2002;;18.0
115035;7184;Adversaire, L';2002;6.7;7.0
115134;7195;Advice and Dissent;2002;;2.0
115141;7195;Advice and Dissent;2002;;1.0
116002;7252;Aedena;2002;;19.0
116003;7252;Aedena;2002;;14.0
116004;7252;Aedena;2002;;15.0
116005;7252;Aedena;2002;;1.0
116209;7287;Aeoiu;2002;;7.0
116210;7287;Aeoiu;2002;;1.0
117744;7422;Affair, The;2002;;13.0
117749;7422;Affair, The;2002;;7.0
117754;7422;Affair, The;2002;;1.0
117759;7422;Affair, The;2002;;10.0
118861;7470;Affaire pre et fils, L';2002;;
118957;7475;Affaire(s);2002;;
119433;7502;Affairs with Bears;2002;;0.0
119434;7502;Affairs with Bears;2002;;1.0
119493;7510;Affection;2002;;7.0
119499;7510;Affection;2002;;16.0
119505;7510;Affection;2002;;1.0
119846;7543;Affittasi appartamento;2002;;1.0
119891;7546;Affliction: My Unbearable Burden of Self Important Pleasure;2002;;
120128;7568;Afghan Stories;2002;7.1;0.0
120132;7572;Afghanistan: A Journey of Discovery;2002;;1.0
120142;7575;Afghanistan: From Ground Zero to Ground Zero;2002;;
120143;7576;Afghanistan: Land in Crisis;2002;;0.0
120159;7576;Afghanistan: Land in Crisis;2002;;1.0
120251;7582;AFI Life Achievement Award: A Tribute to Tom Hanks;2002;;0.0
120649;7594;Afilando el destino;2002;;1.0
121087;7624;Afrekenen;2002;;
121091;7625;Afrekening, De;2002;;
121579;7694;Afrika;2002;5.1;13.0
121584;7694;Afrika;2002;5.1;7.0
121595;7697;Afrika i Aalborg;2002;;0.0
121682;7718;Afro Deutsch;2002;7.1;1.0
121798;7738;Afro-Centrix Volume 143: Battle of the Twins: Chocolate vs. Mocha;2002;;
121970;7754;Afroargentinos;2002;;0.0
121983;7759;Afrodita, el sabor del amor;2002;;7.0
122342;7797;After;2002;;1.0
122597;7816;After Dallas;2002;;
122836;7833;After Freedom;2002;7.7;
123396;7879;After Party;2002;2.3;7.0
123496;7887;After School Special;2002;;2.0
123497;7887;After School Special;2002;;1.0
123705;7894;After Sixty;2002;;0.0
123722;7898;After the Afterhour;2002;;0.0
124856;7972;After Upstairs Downstairs;2002;;0.0
125551;7997;Aftermath;2002;4.9;13.0
125568;7997;Aftermath;2002;4.9;3.0
125585;7997;Aftermath;2002;4.9;7.0
125602;7997;Aftermath;2002;4.9;10.0
128514;8186;Age of Mythology;2002;;13.0
128531;8186;Age of Mythology;2002;;19.0
128548;8186;Age of Mythology;2002;;14.0
129741;8240;Agent Null-Acht-13;2002;;5.0
129743;8241;Agent of Influence;2002;;3.0
129766;8241;Agent of Influence;2002;;7.0
129882;8247;Agent Sinikael;2002;8.1;13.0
129886;8247;Agent Sinikael;2002;8.1;19.0
129890;8247;Agent Sinikael;2002;8.1;7.0
130874;8324;Agimat, anting-anting ni Lolo, Ang;2002;;13.0
130896;8324;Agimat, anting-anting ni Lolo, Ang;2002;;19.0
130918;8324;Agimat, anting-anting ni Lolo, Ang;2002;;5.0
130940;8324;Agimat, anting-anting ni Lolo, Ang;2002;;14.0
131914;8410;Agni Varsha;2002;5.5;7.0
131949;8410;Agni Varsha;2002;5.5;14.0
132208;8440;Agogo w;2002;;7.0
132376;8459;Agony of a Mother;2002;;7.0
133002;8542;Aguas turbulentas;2002;;
133172;8561;Agujero negro del sol, El;2002;;7.0
133174;8561;Agujero negro del sol, El;2002;;1.0
133846;8616;Ah! Si j'tais riche;2002;6.1;2.0
134346;8656;Ahava Shkufa;2002;;
135597;8821;AI/FX;2002;;0.0
135603;8821;AI/FX;2002;;1.0
135609;8822;AI: A Portrait of David;2002;;
135616;8823;AI: A Portrait of Gigolo Joe;2002;;
135622;8824;AI: From Drawings to Sets;2002;;0.0
135627;8824;AI: From Drawings to Sets;2002;;1.0
136014;8848;Aide;2002;;1.0
136509;8904;Aiki;2002;7.3;7.0
136752;8931;Aime ton pre;2002;5.7;7.0
137574;8998;Air;2002;;1.0
138193;9006;Air Bud: Seventh Inning Fetch;2002;;2.0
138223;9006;Air Bud: Seventh Inning Fetch;2002;;7.0
138253;9006;Air Bud: Seventh Inning Fetch;2002;;5.0
139357;9057;Air Square;2002;;1.0
139386;9059;Air Strike;2002;;13.0
141083;9136;Airship;2002;;6.0
141084;9136;Airship;2002;;1.0
141681;9201;Ajambhari Maya;2002;;
142089;9249;Ajutoare umanitare;2002;;1.0
142140;9254;AKA;2002;6.4;7.0
142180;9255;Aka Albert Walker;2002;;10.0
142233;9260;AKA: Girl Skater;2002;;0.0
142238;9260;AKA: Girl Skater;2002;;1.0
142679;9309;Akala mo;2002;;8.0
143586;9404;Akhenaten and Nefertiti;2002;;
143620;9410;Akhila;2002;;
144959;9520;Akte Pierce, Die;2002;;0.0
145053;9532;Aktiveret;2002;;2.0
145054;9532;Aktiveret;2002;;1.0
145259;9545;Aku ingin menciummu sekali saja;2002;6.7;2.0
145269;9545;Aku ingin menciummu sekali saja;2002;6.7;3.0
145279;9545;Aku ingin menciummu sekali saja;2002;6.7;7.0
145289;9545;Aku ingin menciummu sekali saja;2002;6.7;18.0
145299;9545;Aku ingin menciummu sekali saja;2002;6.7;8.0
145309;9545;Aku ingin menciummu sekali saja;2002;6.7;17.0
145795;9618;Al alcance de su mano;2002;;7.0
146178;9641;Al comps del piln;2002;;0.0
146179;9641;Al comps del piln;2002;;1.0
146235;9644;Al cuore;2002;;7.0
146236;9644;Al cuore;2002;;1.0
147172;9697;Al matale, Caragiale;2002;;2.0
147318;9715;Al primo soffio di vento;2002;4.4;7.0
147325;9716;Al Qods Fee Yom Akhar;2002;5.8;2.0
147336;9716;Al Qods Fee Yom Akhar;2002;5.8;7.0
147367;9724;Al servicio de la comunidad;2002;;7.0
147370;9724;Al servicio de la comunidad;2002;;1.0
147386;9726;Al sol de agosto;2002;;7.0
147389;9726;Al sol de agosto;2002;;1.0
147727;9753;Al's Lads;2002;5.1;7.0
149151;9866;Alamat ng lawin, Ang;2002;;13.0
149162;9866;Alamat ng lawin, Ang;2002;;19.0
149173;9866;Alamat ng lawin, Ang;2002;;5.0
149184;9866;Alamat ng lawin, Ang;2002;;14.0
150791;9899;Alanis Morissette: Feast On Scraps;2002;;0.0
150800;9899;Alanis Morissette: Feast On Scraps;2002;;12.0
151162;9916;Alarm;2002;8.3;3.0
151169;9916;Alarm;2002;8.3;7.0
151176;9916;Alarm;2002;8.3;10.0
151552;9955;Alas rotas;2002;2.7;13.0
151580;9955;Alas rotas;2002;2.7;7.0
152144;10006;Alba di Luca, L';2002;;
153105;10112;Albtraum von 3 1/2 Kilo, Ein;2002;;
153796;10160;Alchimie;2002;6.6;2.0
153826;10160;Alchimie;2002;6.6;14.0
153856;10160;Alchimie;2002;6.6;8.0
153886;10160;Alchimie;2002;6.6;1.0
154002;10177;Alcohol, Tobacco and Firearms;2002;;
154184;10206;Aldo qualunque, Un;2002;;
154397;10219;Alefbay-e afghan;2002;7.1;0.0
